image,ground_truth,prediction,confidence,CER
93_9_1851_984_2320_984_2320_1132_1851_1132.jpeg,প্রাচীনত্বের,,0.0,1.0
93_10_2314_980_2629_980_2629_1120_2314_1120.jpeg,নিদর্শন,,0.0,1.0
93_11_2964_988_3093_988_3093_1112_2964_1112.jpeg,বা,,0.0,1.0
93_12_3492_975_4094_975_4094_1117_3492_1117.jpeg,জগমোহনের,,0.0,1.0
93_13_1593_1203_1762_1203_1762_1312_1593_1312.jpeg,হল,,0.0,1.0
93_14_1762_1175_1945_1175_1945_1312_1762_1312.jpeg,এই,,0.0,1.0
93_15_1915_1179_2232_1179_2232_1324_1915_1324.jpeg,স্থাপত্য,,0.0,1.0
93_16_2601_1132_3163_1132_3163_1332_2601_1332.jpeg,পীড়া' রীতি,এঞ়লে তা চিএ) &,0.36,1.1
93_17_3556_1164_3955_1164_3955_1296_3556_1296.jpeg,সামনের,,0.0,1.0
93_18_3949_1144_4528_1144_4528_1292_3949_1292.jpeg,জগমোহনটি,,0.0,1.0
93_19_1417_1346_1705_1346_1705_1480_1417_1480.jpeg,নির্মিত,,0.0,1.0
93_20_2020_1355_2143_1355_2143_1480_2020_1480.jpeg,বা,,0.0,1.0
93_21_2131_1343_2566_1343_2566_1476_2131_1476.jpeg,বিমানটির,,0.0,1.0
93_22_2589_1370_2982_1370_2982_1472_2589_1472.jpeg,ভেতরের,,0.0,1.0
93_23_2982_1355_3175_1355_3175_1484_2982_1484.jpeg,ছাদ,,0.0,1.0
93_24_3163_1332_3457_1332_3457_1476_3163_1476.jpeg,প্রাচীন,,0.0,1.0
93_25_1839_1515_2149_1515_2149_1660_1839_1660.jpeg,নির্মিত,নির্মিত,0.93,0.0
93_26_1587_1699_1851_1699_1851_1839_1587_1839.jpeg,ইঁটের,,0.0,1.0
93_27_1857_1695_2103_1695_2103_1835_1857_1835.jpeg,তৈরী,,0.0,1.0
93_28_2109_1730_2272_1730_2272_1855_2109_1855.jpeg,মূল,,0.0,1.0
93_29_2302_1703_2578_1703_2578_1832_2302_1832.jpeg,দেউল,,0.0,1.0
93_30_2578_1722_2707_1722_2707_1828_2578_1828.jpeg,বা,,0.0,1.0
93_31_3093_1710_3292_1710_3292_1832_3093_1832.jpeg,প্রায়,,0.0,1.0
93_32_3310_1730_3468_1730_3468_1820_3310_1820.jpeg,৬০,৬০,0.93,0.0
93_33_3843_1730_3943_1730_3943_1824_3843_1824.jpeg,ও,,0.0,1.0
93_34_3955_1722_4300_1722_4300_1843_3955_1843.jpeg,চওড়ায়,চওড়ায়,0.87,0.0
93_35_4312_1710_4516_1710_4516_1832_4312_1832.jpeg,প্রায়,,0.0,1.0
93_36_3181_1906_3333_1906_3333_1995_3181_1995.jpeg,৪০,৪০,0.72,0.0
93_37_3369_1878_3538_1878_3538_2035_3369_2035.jpeg,ফুট,,0.0,1.0
93_38_3574_1910_3673_1910_3673_2000_3574_2000.jpeg,ও,,0.0,1.0
93_39_3708_1898_4048_1898_4048_2023_3708_2023.jpeg,চওড়ায়,চওড়ায়,0.88,0.0
93_40_4101_1910_4252_1910_4252_2003_4101_2003.jpeg,১৭,,0.0,1.0
93_41_4294_1878_4476_1878_4476_2039_4294_2039.jpeg,ফুট,,0.0,1.0
93_42_1429_2046_1792_2046_1792_2170_1429_2170.jpeg,মন্দিরের,,0.0,1.0
93_43_1833_2058_2074_2058_2074_2198_1833_2198.jpeg,চূড়ার,,0.0,1.0
93_44_2103_2066_2367_2066_2367_2202_2103_2202.jpeg,প্রকৃত,,0.0,1.0
93_45_2383_2046_2653_2046_2653_2182_2383_2182.jpeg,চক্রটি,,0.0,1.0
93_46_2677_2042_3034_2042_3034_2182_2677_2182.jpeg,অতীতে,অতীতে,0.95,0.0
93_47_3052_2054_3216_2054_3216_2178_3052_2178.jpeg,নষ্ট,,0.0,1.0
93_48_3246_2078_3457_2078_3457_2194_3246_2194.jpeg,হয়ে,,0.0,1.0
93_49_3877_2062_4276_2062_4276_2194_3877_2194.jpeg,বর্তমানে,,0.0,1.0
93_50_4306_2074_4510_2074_4510_2194_4306_2194.jpeg,তার,,0.0,1.0
93_51_1423_2234_1851_2234_1851_2370_1423_2370.jpeg,অনুকরণে,,0.0,1.0
93_52_1857_2250_2038_2250_2038_2359_1857_2359.jpeg,চক্র,,0.0,1.0
93_53_2173_2226_2484_2226_2484_2378_2173_2378.jpeg,স্থাপন,,0.0,1.0
93_54_2477_2250_2683_2250_2683_2355_2477_2355.jpeg,করা,,0.0,1.0
93_55_2026_2519_2103_2519_2103_2601_2026_2601.jpeg,ও,,0.0,1.0
93_56_2109_2496_2718_2496_2718_2636_2109_2636.jpeg,সর্বসত্ত্বাধিকারী,,0.0,1.0
93_57_2758_2468_3127_2468_3127_2644_2758_2644.jpeg,বাহিরী,,0.0,1.0
93_58_3127_2488_3538_2488_3538_2640_3127_2640.jpeg,জগন্নাথ,,0.0,1.0
93_59_4072_2488_4441_2488_4441_2648_4072_2648.jpeg,সমিতি,,0.0,1.0
93_60_1488_2666_1774_2666_1774_2781_1488_2781.jpeg,আর্থিক,,0.0,1.0
93_61_1792_2690_2149_2690_2149_2796_1792_2796.jpeg,সহায়তা-,,0.0,1.0
93_62_2173_2686_2536_2686_2536_2824_2173_2824.jpeg,প্রত্নতত্ত্ব,,0.0,1.0
93_63_2554_2698_2659_2698_2659_2796_2554_2796.jpeg,ও,,0.0,1.0
93_64_2677_2678_3199_2678_3199_2824_2677_2824.jpeg,সংগ্রহালয়,সংগ্রহালয়,0.89,0.0
93_65_3714_2703_3873_2703_3873_2820_3714_2820.jpeg,পঃ,৩,0.48,1.0
93_66_2712_1690_3087_1690_3087_1832_2712_1832.jpeg,বিমানটি,,0.0,1.0
93_67_3883_2714_4048_2714_4048_2824_3883_2824.jpeg,বঃ,,0.0,1.0
93_68_1510_2500_2002_2500_2002_2628_1510_2628.jpeg,তথ্যানুসন্ধান,,0.0,1.0
93_69_1839_1882_2203_1882_2203_2003_1839_2003.jpeg,সামনের,,0.0,1.0
93_70_2290_1179_2625_1179_2625_1299_2290_1299.jpeg,'সপ্তরথ,,0.0,1.0
93_71_4207_1328_4534_1328_4534_1488_4207_1488.jpeg,'লহর',,0.0,1.0
93_72_3391_1006_3492_1006_3492_1097_3391_1097.jpeg,ও,,0.0,1.0
93_73_3637_1316_4235_1316_4235_1506_3637_1506.jpeg,স্থাপত্যরীতি,,0.0,1.0
93_74_3562_2507_4066_2507_4066_2636_3562_2636.jpeg,সেবায়েত,,0.0,1.0
93_75_3655_1690_3832_1690_3832_1859_3655_1859.jpeg,উঁচু,,0.0,1.0
93_76_1405_1195_1598_1195_1598_1304_1405_1304.jpeg,রূপ,,0.0,1.0
93_77_4083_952_4540_952_4540_1104_4083_1104.jpeg,সম্মিলিত,,0.0,1.0
93_78_3479_1695_3655_1695_3655_1855_3479_1855.jpeg,ফুট,,0.0,1.0
93_79_3855_781_4042_781_4042_929_3855_929.jpeg,এই,এই,0.96,0.0
93_80_2243_1886_2806_1886_2806_2015_2243_2015.jpeg,জগমোহনের,,0.0,1.0
93_81_3117_1171_3562_1171_3562_1320_3117_1320.jpeg,অনুসরণে,,0.0,1.0
93_82_3087_968_3379_968_3379_1112_3087_1112.jpeg,বিমান,,0.0,1.0
93_83_1441_1522_1839_1522_1839_1660_1441_1660.jpeg,পদ্ধতিতে,পদ্ধতিতে,0.92,0.0
93_84_1441_1902_1576_1902_1576_2003_1441_2003.jpeg,২৪,"৯৩,",0.51,1.5
93_85_2689_980_2964_980_2964_1112_2689_1112.jpeg,দেউল,,0.0,1.0
93_86_4054_2703_4469_2703_4469_2838_4054_2838.jpeg,সরকার,,0.0,1.0
93_87_2020_2210_2260_2210_2260_2386_2020_2386.jpeg,দুটি,,0.0,1.0
93_88_1756_1350_2020_1350_2020_1480_1756_1480.jpeg,দেউল,,0.0,1.0
93_89_2835_1875_3139_1875_3139_2003_2835_2003.jpeg,উচ্চতা,উচ্চতা,0.47,0.0
93_90_1375_988_1863_988_1863_1167_1375_1167.jpeg,পুরাকীর্তির,,0.0,1.0
93_91_3445_1328_3691_1328_3691_1506_3445_1506.jpeg,হিন্দু,,0.0,1.0
93_92_1611_1878_1792_1878_1792_2027_1611_2027.jpeg,ফুট।,ফুট।,0.88,0.0
94_0_133_23_233_29_215_65_129_59.jpeg,শুভ,,0.0,1.0
94_1_173_349_290_349_290_378_173_382.jpeg,গোপাল,শৌোপাল,0.49,0.4
94_2_299_351_363_355_363_384_291_380.jpeg,লাল,,0.0,1.0
94_3_353_355_445_355_445_388_353_388.jpeg,ঠাকুর,,0.0,1.0
94_4_120_384_267_384_267_414_120_414.jpeg,কলকাতা-,,0.0,1.0
94_5_119_417_273_417_273_447_119_447.jpeg,মোবাইল-,,0.0,1.0
94_6_270_384_403_384_403_414_270_414.jpeg,৭০০০৩৭,০৩০৩০৩০,0.07,0.6667
94_7_918_451_1006_451_1006_477_918_477.jpeg,গহনা,,0.0,1.0
94_8_1008_453_1220_453_1220_488_1008_488.jpeg,প্রস্তুতকারক,,0.0,1.0
94_9_272_422_482_426_488_462_270_466.jpeg,৯০০০০০০৩০১,৯০০০০০০০৩০১,0.0,0.1
94_10_552_416_701_410_699_478_534_464.jpeg,২২/২২,২২/২২,0.89,0.0
94_11_685_53_846_53_852_101_681_87.jpeg,করুন-,,0.0,1.0
94_12_582_41_689_47_679_93_578_83.jpeg,গ্রহণ,,0.0,1.0
94_13_419_35_580_33_582_87_413_87.jpeg,শুভেচ্ছা,,0.0,1.0
94_14_129_67_898_101_882_169_180_175.jpeg,অঞ্জনা,,0.0,1.0
94_15_325_185_862_177_852_280_381_276.jpeg,জুয়েলারী,,0.0,1.0
94_16_440_363_516_363_516_390_440_390.jpeg,রোড,,0.0,1.0
94_17_839_447_907_447_907_477_839_477.jpeg,এর,,0.0,1.0
94_18_236_25_411_25_409_81_216_67.jpeg,নব্বর্ষের,,0.0,1.0
95_0_145_655_199_640_203_658_147_668.jpeg,সংস্কৃতি,,0.0,1.0
95_1_206_639_261_628_264_646_213_658.jpeg,বিভাগ,,0.0,1.0
95_2_133_656_147_653_148_665_129_672.jpeg,ও,,0.0,1.0
95_3_246_502_288_473_297_505_262_524.jpeg,রান্না,,0.0,1.0
95_4_327_462_368_464_362_491_327_487.jpeg,গান,,0.0,1.0
95_5_291_477_326_473_324_494_288_498.jpeg,সাথে,,0.0,1.0
95_6_278_568_401_539_404_572_284_601.jpeg,প্রতিযোগিতা,,0.0,1.0
95_7_172_472_204_460_208_482_179_492.jpeg,দিন,,0.0,1.0
95_8_171_477_179_498_118_518_111_501.jpeg,রেসিপিকে,,0.0,1.0
95_9_123_516_161_507_167_526_119_542.jpeg,রাগের,,0.0,1.0
95_10_249_253_300_246_303_270_254_279.jpeg,গান,গন,0.39,0.3333
95_11_312_318_327_351_220_405_209_368.jpeg,প্রতিযোগিতা,,0.0,1.0
95_12_214_281_230_299_202_328_179_314.jpeg,রান্না,,0.0,1.0
95_13_108_297_135_283_142_301_119_315.jpeg,দিন,,0.0,1.0
95_14_98_336_105_355_76_375_61_357.jpeg,রাগের,,0.0,1.0
95_15_140_305_150_322_111_350_98_337.jpeg,কে তড়কা।,,0.0,1.0
95_16_214_281_254_264_261_286_226_300.jpeg,সাথে,,0.0,1.0
95_17_96_663_126_655_133_671_131_670_102_678.jpeg,তথ্য,ু,0.08,1.0
95_18_164_504_202_492_208_513_164_524.jpeg,তড়কা,,0.0,1.0
96_0_390_114_490_114_490_145_390_145.jpeg,স্টেশন,,0.0,1.0
96_1_147_103_379_110_378_147_136_149.jpeg,হোয়াইটচ্যাপেল,,0.0,1.0
97_0_258_89_418_100_413_147_288_153_253_149.jpeg,বংলাৱ,,0.0,1.0
97_1_438_188_493_185_495_193_438_199.jpeg,০১৭০০০০০০,,0.0,1.0
97_2_311_161_372_161_372_177_311_177.jpeg,দেশি-বিদেশী,,0.0,1.0
97_3_372_164_402_164_402_175_372_175.jpeg,চামড়ার,,0.0,1.0
97_4_356_175_394_175_394_188_356_188.jpeg,পাইকারী,,0.0,1.0
97_5_403_175_421_175_421_188_403_188.jpeg,খুচরা,,0.0,1.0
97_6_326_191_367_191_367_202_326_202.jpeg,মোবাইল,,0.0,1.0
97_7_408_188_420_188_420_197_408_197.jpeg,১১,,0.0,1.0
97_8_333_209_385_210_385_227_333_227.jpeg,বাংলার,,0.0,1.0
97_9_510_115_507_156_444_154_445_118.jpeg,স্টোর,,0.0,1.0
97_10_437_163_466_163_466_175_437_175.jpeg,"কেড়স,",,0.0,1.0
97_11_403_164_421_164_421_175_403_175.jpeg,"জুতা,",,0.0,1.0
97_12_442_175_455_175_455_184_442_184.jpeg,করা,,0.0,1.0
97_13_477_200_495_200_495_211_477_211.jpeg,নগর,,0.0,1.0
97_14_418_115_442_119_444_162_413_156.jpeg,সু,,0.0,1.0
97_15_386_209_423_206_423_220_386_226.jpeg,বাজার,,0.0,1.0
97_16_394_177_402_177_402_186_394_186.jpeg,ও,,0.0,1.0
97_17_459_202_475_202_475_213_459_213.jpeg,চাদ,,0.0,1.0
98_0_2711_1252_3386_1306_3386_1517_2725_1517.jpeg,মটন,,0.0,1.0
98_1_33_798_2126_758_2045_1167_140_1422.jpeg,বেঙ্গল ফাউল,,0.0,1.0
98_2_2240_724_3964_650_4051_1321_2173_1207.jpeg,হোটেল,,0.0,1.0
98_3_2195_1266_2491_1259_2511_1459_2235_1472.jpeg,ও,,0.0,1.0
99_0_656_1_713_5_706_22_652_20.jpeg,প্রকাশের,,0.0,1.0
99_1_637_22_693_25_695_37_638_37.jpeg,স্বাধীনতা,,0.0,1.0
99_2_642_39_694_37_697_56_643_60.jpeg,চাই।।,,0.0,1.0
99_3_627_1_656_0_650_19_629_17.jpeg,মত,অত,0.0,0.5
99_4_465_241_496_243_496_266_465_268.jpeg,মত,,0.0,1.0
99_5_487_240_576_247_577_275_496_270.jpeg,প্রকাশের,,0.0,1.0
99_6_471_264_567_279_577_314_481_302.jpeg,স্বাধীনতা,স্বাধীনজ,0.67,0.2222
100_0_123_36_209_19_205_79_138_101.jpeg,দেবা,,0.0,1.0
100_1_209_19_258_17_259_79_203_91.jpeg,দা,,0.0,1.0
101_0_48_121_130_113_127_137_66_146.jpeg,ঘোড়া,,0.0,1.0
101_1_130_112_170_111_172_133_124_137.jpeg,রাস,,0.0,1.0
101_2_166_109_240_111_242_128_166_134.jpeg,ঘোনা,,0.0,1.0
102_0_60_306_410_287_399_393_58_406.jpeg,বেলানগর,,0.0,1.0
103_0_637_159_665_157_667_179_631_181.jpeg,১৫০,১৫০,0.95,0.0
103_1_352_199_431_214_503_279_482_323_334_252.jpeg,কেমিক্যালস,,0.0,1.0
103_2_336_206_348_258_331_267_261_307_240_268.jpeg,বেঙ্গল,,0.0,1.0
104_0_68_148_527_148_519_279_80_272.jpeg,বামফ্রন্ট,,0.0,1.0
105_0_256_336_338_336_338_378_256_376.jpeg,ফেলুদার,,0.0,1.0
105_1_335_398_472_389_462_457_337_461.jpeg,চট্টোপাধ্যায়,,0.0,1.0
105_2_215_399_321_397_333_476_218_473.jpeg,সৌমিত্র,,0.0,1.0
105_3_341_332_430_329_428_373_345_383.jpeg,ভূমিকায়,ডানা,0.12,0.875
106_0_420_68_455_70_455_93_422_93.jpeg,সেন,,0.0,1.0
106_1_460_68_520_68_515_88_460_93.jpeg,মার্কেট,,0.0,1.0
107_0_383_286_469_273_473_307_395_325.jpeg,বিজেপিকে,,0.0,1.0
107_1_544_173_585_165_590_201_542_214.jpeg,না,,0.0,1.0
107_2_249_294_372_270_393_351_279_394.jpeg,না,,0.0,1.0
108_0_343_172_521_178_517_272_338_260.jpeg,খিলঞ্জীয়া,,0.0,1.0
108_1_223_184_349_197_339_259_232_259.jpeg,আসাম,,0.0,1.0
108_2_746_183_912_180_914_273_743_283.jpeg,কমিটি,,0.0,1.0
108_3_534_186_745_192_738_273_535_267.jpeg,জনসুরক্ষা,,0.0,1.0
109_0_141_245_161_245_161_256_141_256.jpeg,উন্নত,উদ্ধার,0.0,0.8
109_1_266_250_301_250_305_264_266_260.jpeg,অঙ্গীকার,,0.0,1.0
109_2_246_280_267_280_267_292_246_292.jpeg,ডাকে,,0.0,1.0
109_3_83_357_124_357_124_374_83_374.jpeg,জানুয়ারি,,0.0,1.0
109_4_146_372_177_374_169_389_146_389.jpeg,সময়,,0.0,1.0
109_5_198_374_220_374_220_390_198_390.jpeg,১২টা,,0.0,1.0
109_6_119_422_164_421_164_435_113_436.jpeg,কলকাত,,0.0,1.0
109_7_73_381_101_380_100_394_80_393.jpeg,প্রধান,,0.0,1.0
109_8_92_380_113_378_117_393_94_393.jpeg,ন বক্তা,,0.0,1.0
109_9_114_277_251_296_258_340_111_333.jpeg,ব্রিগেড,,0.0,1.0
109_10_261_233_291_233_291_248_260_247.jpeg,বিরুদ্ধে,,0.0,1.0
109_11_231_249_264_249_261_263_235_263.jpeg,গড়ার,,0.0,1.0
109_12_165_247_205_248_206_256_161_258.jpeg,ঐক্যবদ্ধ,,0.0,1.0
109_13_152_231_196_230_199_244_154_246.jpeg,জনবিরোধী,,0.0,1.0
109_14_320_415_361_418_361_437_328_437.jpeg,কমিটি,,0.0,1.0
109_15_277_427_318_425_320_437_279_442.jpeg,কংগ্রেস,,0.0,1.0
109_16_249_428_265_431_269_442_251_441.jpeg,যুব,,0.0,1.0
109_17_77_417_112_420_113_434_79_435.jpeg,দক্ষিণ,,0.0,1.0
109_18_212_427_244_425_244_445_212_441.jpeg,তৃণমূল,,0.0,1.0
109_19_201_279_244_279_244_294_201_294.jpeg,কংগ্রেসের,,0.0,1.0
109_20_145_336_234_338_235_374_138_370.jpeg,চলো,,0.0,1.0
109_21_107_395_146_395_146_415_107_415.jpeg,মমতা,,0.0,1.0
109_22_182_376_196_373_195_385_180_388.jpeg,বেলা,,0.0,1.0
109_23_151_396_237_396_237_417_151_417.jpeg,বন্দ্যোপাধ্যায়,,0.0,1.0
109_24_190_262_232_262_232_276_190_276.jpeg,সর্বভারতীর,,0.0,1.0
109_25_234_263_248_263_258_263_258_277_234_277.jpeg,তৃণমূল,ভু্দমূল,0.0,0.6667
109_26_78_396_107_396_107_411_78_411.jpeg,জননেত্রী,,0.0,1.0
109_27_175_424_207_424_208_439_171_434.jpeg,জেলা,,0.0,1.0
110_0_91_16_133_8_130_44_94_33_92_32.jpeg,টার্মিনা,,0.0,1.0
110_1_58_13_80_16_88_36_61_33.jpeg,বাস,,0.0,1.0
110_2_88_2_130_0_133_19_83_11.jpeg,আমতা,,0.0,1.0
111_0_849_500_882_500_882_520_849_520.jpeg,প্রফুল্ল,,0.0,1.0
111_1_882_498_903_498_903_518_882_518.jpeg,চন্দ্র,,0.0,1.0
111_2_531_566_541_601_491_632_475_657_454_633.jpeg,বেঙ্গল,,0.0,1.0
111_3_621_635_646_642_644_664_607_667_605_647.jpeg,লিমিটেড,,0.0,1.0
111_4_844_567_875_564_876_579_846_581.jpeg,বেঙ্গল,,0.0,1.0
111_5_866_513_921_513_921_538_866_538.jpeg,জন্মবর্ষে,,0.0,1.0
111_6_809_484_842_484_842_500_812_501.jpeg,মহামানব,,0.0,1.0
111_7_847_484_875_483_876_498_844_501.jpeg,আবার,্,0.0,1.0
111_8_905_496_939_496_937_516_905_516.jpeg,রায়ের,,0.0,1.0
111_9_875_481_895_481_893_496_876_500.jpeg,এসো,তা,0.2,1.0
111_10_278_562_317_559_314_574_285_577.jpeg,১৫০তম,,0.0,1.0
111_11_312_562_344_559_343_571_314_579.jpeg,জন্মবর্ষে,,0.0,1.0
111_15_816_538_867_538_867_557_816_557.jpeg,আমাদের,,0.0,1.0
111_16_895_483_922_479_919_493_892_498.jpeg,ফিরে,,0.0,1.0
111_18_502_642_560_640_561_655_505_671.jpeg,ফার্মাসিউ,,0.0,1.0
111_19_867_537_906_537_906_556_867_556.jpeg,শ্রদ্ধার্ঘ্য,,0.0,1.0
111_20_810_514_866_514_866_540_810_540.jpeg,১৫০তম,,0.0,1.0
111_21_873_559_919_557_917_576_875_581.jpeg,কেমিক্যাল,,0.0,1.0
111_22_919_562_946_562_946_577_917_579.jpeg,ক্লাব,,0.0,1.0
112_1_632_65_681_65_683_91_632_99.jpeg,উপরে,উপরে],0.68,0.25
112_2_572_66_630_62_628_95_577_101.jpeg,অফিস,,0.0,1.0
113_0_968_238_1054_234_1045_269_968_274.jpeg,খুশি,,0.0,1.0
113_1_898_258_969_256_971_279_896_279.jpeg,থাকো,,0.0,1.0
113_2_1000_278_1071_271_1078_301_998_299.jpeg,রাখো!,,0.0,1.0
113_3_945_211_1050_211_1050_235_945_235.jpeg,রমজানে,,0.0,1.0
113_4_928_112_981_112_981_154_909_147.jpeg,কোকা,,0.0,1.0
113_5_863_229_940_229_940_253_863_253.jpeg,পাশে,৮০1৫০,0.15,1.25
114_0_1248_683_1308_647_1324_687_1268_723.jpeg,পক্ষ,,0.0,1.0
114_1_1239_507_1328_547_1304_587_1231_551.jpeg,বাংলা,,0.0,1.0
114_2_840_507_1084_503_1064_611_832_615.jpeg,পক্ষ,,0.0,1.0
114_3_652_611_703_611_712_663_643_667.jpeg,২৪,২৪.,0.76,0.5
114_4_872_615_1084_619_1072_695_868_687.jpeg,শহরাঞ্চল,,0.0,1.0
114_5_512_599_619_603_619_683_504_667.jpeg,উত্তর,,0.0,1.0
114_6_559_515_812_515_812_619_734_616_556_611.jpeg,বাংলা,,0.0,1.0
114_7_1188_671_1256_683_1251_719_1180_715.jpeg,বাংলা,,0.0,1.0
114_8_1212_515_1248_547_1188_583_1172_555.jpeg,জয়,,0.0,1.0
114_9_704_615_872_611_864_687_712_687.jpeg,পরগনা,,0.0,1.0
115_0_822_174_877_169_900_222_842_219_791_236_777_240_773_210.jpeg,ভবিষ্যতের,,0.0,1.0
115_1_812_229_840_217_886_229_888_275_803_270.jpeg,ভূত,,0.0,1.0
115_2_715_23_766_2_766_39_729_50.jpeg,৮ই,,0.0,1.0
115_3_877_83_930_78_935_122_870_108.jpeg,স্থান,,0.0,1.0
115_4_783_13_817_0_833_37_832_41_775_55_761_16.jpeg,ফাল্গুন,,0.0,1.0
116_0_247_231_485_231_474_342_249_342.jpeg,নূরাইন,,0.0,1.0
116_1_143_458_452_467_439_562_143_559.jpeg,সাফায়েত,ঃ,0.0,1.0
116_2_257_665_489_664_479_762_267_742.jpeg,আয়াত,,0.0,1.0
117_0_338_298_464_308_464_341_342_334.jpeg,আমিনগাঁও,,0.0,1.0
117_1_110_282_235_289_235_323_108_319.jpeg,জালুকবাবী,,0.0,1.0
118_1_126_215_327_219_312_309_126_305.jpeg,আমতা,,0.0,1.0
118_2_350_227_516_250_483_346_346_312.jpeg,থেকে,,0.0,1.0
118_3_210_381_372_421_361_519_222_473.jpeg,ধিক্কার,,0.0,1.0
118_4_391_432_659_501_617_576_378_537.jpeg,মিছিল,,0.0,1.0
118_5_776_417_1024_454_1006_568_770_527.jpeg,বিরুদ্ধে,,0.0,1.0
118_6_36_302_139_323_135_390_36_391.jpeg,রাজ্য,,0.0,1.0
118_7_147_317_225_324_229_411_146_403.jpeg,জুড়ে,,0.0,1.0
118_8_248_319_374_338_371_410_238_388.jpeg,শাসক,,0.0,1.0
118_9_372_347_498_358_496_458_372_421.jpeg,দলের,,0.0,1.0
118_10_506_373_760_432_749_537_501_456.jpeg,সন্ত্রাসের,,0.0,1.0
119_0_44_395_210_435_205_506_27_484.jpeg,চোখের,,0.0,1.0
119_1_9_603_192_604_188_772_10_779.jpeg,মৃত্যু,,0.0,1.0
119_2_29_485_200_505_195_601_15_599.jpeg,সামনে,181,0.78,1.0
119_3_146_12_258_75_250_167_100_125.jpeg,ছেঁড়া,,0.0,1.0
120_0_477_0_558_11_557_39_471_41.jpeg,বৈদ্যবাটি,|বাযরটি।,0.36,0.7778
121_0_941_421_2803_316_2714_815_1130_887.jpeg,আশা,,0.0,1.0
122_0_309_44_537_68_537_131_296_120.jpeg,আমতা,,0.0,1.0
123_0_664_305_697_309_696_328_662_327.jpeg,মেয়েকেই,,0.0,1.0
123_1_620_419_657_421_657_437_625_435.jpeg,বাংলা,,0.0,1.0
123_2_613_438_629_439_629_448_613_447.jpeg,কথা,,0.0,1.0
123_3_629_435_648_437_651_447_631_445.jpeg,হবে,,0.0,1.0
123_4_638_302_661_308_662_322_638_324.jpeg,নিজের,,0.0,1.0
123_5_609_298_642_302_638_318_612_319.jpeg,বাংলা,,0.0,1.0
124_0_736_480_916_502_919_605_738_563.jpeg,কলকাতা,,0.0,1.0
124_1_969_511_1127_494_1138_613_980_613.jpeg,খুলনা,,0.0,1.0
124_2_719_277_838_247_858_327_738_355_731_327.jpeg,শুভ,ট্ভ,0.25,0.6667
124_3_680_386_844_372_847_466_824_466_683_463.jpeg,বন্ধন,,0.0,1.0
124_4_836_238_1172_191_1172_319_863_352.jpeg,উদ্বোধন,উদ্বোধন,0.81,0.0
124_5_866_358_1197_355_1191_494_858_458.jpeg,এক্সপ্রেস,এক্সপ্রে”,0.7,0.1111
125_0_253_148_363_151_363_206_269_203.jpeg,খেলা,,0.0,1.0
125_1_361_148_465_152_460_205_365_205.jpeg,হবে,,0.0,1.0
126_0_313_369_616_380_586_580_322_569.jpeg,রানী,,0.0,1.0
126_1_280_625_608_669_641_780_269_791.jpeg,(কন্যা),,0.0,1.0
126_2_24_163_555_161_541_338_58_366.jpeg,দূগাচরণ,,0.0,1.0
126_3_594_155_969_141_941_305_594_319.jpeg,পাল,,0.0,1.0
126_4_30_791_572_866_538_1041_38_1005.jpeg,শিবরানী,,0.0,1.0
126_5_0_375_274_386_266_575_19_575.jpeg,উষা,,0.0,1.0
126_6_650_386_986_413_950_608_636_597.jpeg,পাল,,0.0,1.0
126_7_586_897_908_936_911_1052_555_1044.jpeg,পাল,,0.0,1.0
127_0_253_27_328_33_335_83_236_76.jpeg,জল,,0.0,1.0
127_1_436_53_521_67_528_105_436_105.jpeg,মিছন,,0.0,1.0
127_2_337_41_437_55_431_106_336_91.jpeg,জীবন,,0.0,1.0
127_3_282_258_369_277_369_313_286_313.jpeg,বাংলা,পানা,0.48,0.6
127_4_385_270_459_278_440_327_381_315.jpeg,লিখুন,,0.0,1.0
128_0_301_39_310_55_256_79_242_59.jpeg,তৃনমূল কং:,,0.0,1.0
128_1_232_4_280_6_281_27_235_29.jpeg,জবাব,,0.0,1.0
128_2_281_9_306_10_311_29_283_29.jpeg,পাবে,,0.0,1.0
128_3_94_3_126_5_123_27_92_25.jpeg,রাখা,,0.0,1.0
128_4_61_1_96_0_93_24_54_23.jpeg,মনে,,0.0,1.0
129_0_123_291_155_304_147_328_111_315.jpeg,কে,,0.0,1.0
129_1_63_247_137_265_126_291_61_278.jpeg,তদন্ত,,0.0,1.0
129_2_591_340_654_365_630_400_565_367.jpeg,কেন?,,0.0,1.0
129_3_576_325_597_304_667_328_651_361.jpeg,ও সংসদে কেন,,0.0,1.0
129_4_607_276_667_291_653_320_596_307.jpeg,এখনও,,0.0,1.0
129_5_625_238_695_280_677_312_620_280.jpeg,নির্লজ্জর,4,0.35,1.0
129_6_59_353_108_348_116_385_51_395.jpeg,টিং,,0.0,1.0
129_8_116_354_153_356_153_378_128_383.jpeg,এর,,0.0,1.0
130_0_516_458_693_450_685_529_508_526.jpeg,লিখুন,,0.0,1.0
130_1_302_439_483_447_469_530_297_525.jpeg,বাংলা,াঙনা,0.44,0.6
131_0_575_494_714_494_714_538_575_538.jpeg,ভিত্তিতে,,0.0,1.0
131_1_812_494_894_494_894_531_812_531.jpeg,স্বচ্ছ,,0.0,1.0
131_2_897_483_1028_483_1028_527_897_527.jpeg,নিয়োগ,,0.0,1.0
131_3_993_487_1079_487_1079_525_993_525.jpeg,গ চাই,গলা,0.54,0.5
